X,Y,B,G,R,Gx,Gy
13,51,62,66,210,-0.03088667636830605,0.03088667636830605
13,52,60,70,209,-0.048418578457614166,0.032252644421814865
13,53,56,71,207,-0.06920142621660752,0.03451121964800863
13,54,51,71,203,-0.09632405027258556,0.03826297667586875
13,55,48,72,199,-0.13826517935484947,0.04511221032887475
14,43,82,56,200,0.1308992675592447,0.0214106195359553
14,44,83,59,203,0.0927510698353074,0.01842431943322176
14,45,81,59,205,0.06712694158311132,0.016733781794646463
14,46,80,61,206,0.04715256350368319,0.015699044804238282
14,47,77,63,207,0.03014605954138166,0.015067403328270003
14,48,77,66,208,0.014723162687942437,0.014723162687942437
14,49,75,67,208,0.0,0.014613556019536122
14,50,66,67,202,-0.014723162687942437,0.014723162687942437
14,51,65,70,203,-0.03014605954138166,0.015067403328270003
14,52,62,71,201,-0.04715256350368319,0.015699044804238282
14,53,57,71,199,-0.06712694158311132,0.016733781794646463
14,54,53,73,194,-0.0927510698353074,0.01842431943322176
14,55,47,72,188,-0.1308992675592447,0.0214106195359553
15,43,87,63,180,0.1287068006749893,0.0
15,44,88,65,181,0.09164721253127672,0.0
15,45,86,68,184,0.06647615158762404,0.0
15,46,85,69,183,0.0467521999912377,0.0
15,47,84,72,181,0.029910794252010212,0.0
15,48,81,73,180,0.014613556019536122,0.0
15,50,72,76,177,-0.014613556019536122,0.0
15,51,66,76,175,-0.029910794252010212,0.0
15,52,64,77,177,-0.0467521999912377,0.0
15,53,63,78,176,-0.06647615158762404,0.0
15,54,54,78,171,-0.09164721253127672,0.0
15,55,49,77,165,-0.1287068006749893,0.0
16,43,89,65,166,0.1308992675592447,-0.0214106195359553
16,44,87,67,168,0.0927510698353074,-0.01842431943322176
16,45,86,68,172,0.06712694158311132,-0.016733781794646463
16,46,87,71,172,0.04715256350368319,-0.015699044804238282
16,47,83,71,169,0.03014605954138166,-0.015067403328270003
16,48,82,73,169,0.014723162687942437,-0.014723162687942437
16,49,79,75,168,0.0,-0.014613556019536122
16,50,73,75,165,-0.014723162687942437,-0.014723162687942437
16,51,69,76,163,-0.03014605954138166,-0.015067403328270003
16,52,65,77,163,-0.04715256350368319,-0.015699044804238282
16,53,63,78,159,-0.06712694158311132,-0.016733781794646463
16,54,54,78,155,-0.0927510698353074,-0.01842431943322176
16,55,49,76,149,-0.1308992675592447,-0.0214106195359553
17,43,91,67,142,0.13826517935484947,-0.04511221032887475
17,44,88,67,143,0.09632405027258556,-0.03826297667586875
17,45,88,71,145,0.06920142621660752,-0.03451121964800863
17,46,87,73,144,0.048418578457614166,-0.032252644421814865
17,47,86,74,145,0.03088667636830605,-0.03088667636830605
17,48,84,75,143,0.015067403328270003,-0.03014605954138166
17,49,82,78,142,0.0,-0.029910794252010212
17,50,77,79,143,-0.015067403328270003,-0.03014605954138166
17,51,74,80,140,-0.03088667636830605,-0.03088667636830605
17,52,68,80,139,-0.048418578457614166,-0.032252644421814865
17,53,64,79,135,-0.06920142621660752,-0.03451121964800863
17,54,58,80,136,-0.09632405027258556,-0.03826297667586875
17,55,52,78,132,-0.13826517935484947,-0.04511221032887475
18,44,87,67,123,0.10335206051617353,-0.061575680566778264
18,45,87,70,121,0.07313727383716523,-0.05474926718086332
18,46,88,74,121,0.05077710678338576,-0.05077710678338576
18,47,87,75,121,0.032252644421814865,-0.048418578457614166
18,48,85,79,121,0.015699044804238282,-0.04715256350368319
18,49,82,81,121,0.0,-0.0467521999912377
18,50,79,83,125,-0.015699044804238282,-0.04715256350368319
18,51,74,83,121,-0.032252644421814865,-0.048418578457614166
18,52,68,82,119,-0.05077710678338576,-0.05077710678338576
18,53,65,80,113,-0.07313727383716523,-0.05474926718086332
18,54,56,79,112,-0.10335206051617353,-0.061575680566778264
19,45,91,73,96,0.08000000000000003,-0.08000000000000003
19,46,90,75,96,0.05474926718086332,-0.07313727383716523
19,47,88,77,96,0.03451121964800863,-0.06920142621660752
19,48,86,80,96,0.016733781794646463,-0.06712694158311132
19,49,82,81,95,0.0,-0.06647615158762404
19,50,79,82,98,-0.016733781794646463,-0.06712694158311132
19,51,74,82,98,-0.03451121964800863,-0.06920142621660752
19,52,68,82,93,-0.05474926718086332,-0.07313727383716523
19,53,65,81,86,-0.08000000000000003,-0.08000000000000003
20,46,91,75,68,0.061575680566778264,-0.10335206051617353
20,47,91,77,65,0.03826297667586875,-0.09632405027258556
20,48,88,80,61,0.01842431943322176,-0.0927510698353074
20,49,84,81,57,0.0,-0.09164721253127672
20,50,78,81,58,-0.01842431943322176,-0.0927510698353074
20,51,78,83,61,-0.03826297667586875,-0.09632405027258556
20,52,72,83,57,-0.061575680566778264,-0.10335206051617353
21,47,86,72,33,0.04511221032887475,-0.13826517935484947
21,48,83,73,29,0.0214106195359553,-0.1308992675592447
21,49,80,75,27,0.0,-0.1287068006749893
21,50,74,74,26,-0.0214106195359553,-0.1308992675592447
21,51,72,75,30,-0.04511221032887475,-0.13826517935484947
19,52,70,55,215,0.04511221032887475,0.13826517935484947
19,53,71,59,216,0.0214106195359553,0.1308992675592447
19,54,66,60,214,0.0,0.1287068006749893
19,55,65,63,214,-0.0214106195359553,0.1308992675592447
19,56,61,65,209,-0.04511221032887475,0.13826517935484947
20,51,77,61,203,0.061575680566778264,0.10335206051617353
20,52,75,63,203,0.03826297667586875,0.09632405027258556
20,53,72,64,200,0.01842431943322176,0.0927510698353074
20,54,68,66,200,0.0,0.09164721253127672
20,55,66,69,198,-0.01842431943322176,0.0927510698353074
20,56,62,70,193,-0.03826297667586875,0.09632405027258556
20,57,58,71,191,-0.061575680566778264,0.10335206051617353
21,50,79,61,196,0.08000000000000003,0.08000000000000003
21,51,77,62,195,0.05474926718086332,0.07313727383716523
21,52,75,65,198,0.03451121964800863,0.06920142621660752
21,53,73,67,196,0.016733781794646463,0.06712694158311132
21,54,68,67,194,0.0,0.06647615158762404
21,55,66,70,192,-0.016733781794646463,0.06712694158311132
21,56,61,71,187,-0.03451121964800863,0.06920142621660752
21,57,59,74,187,-0.05474926718086332,0.07313727383716523
21,58,54,76,180,-0.08000000000000003,0.08000000000000003
22,49,85,60,177,0.10335206051617353,0.061575680566778264
22,50,84,63,180,0.07313727383716523,0.05474926718086332
22,51,82,64,177,0.05077710678338576,0.05077710678338576
22,52,79,67,177,0.032252644421814865,0.048418578457614166
22,53,78,70,177,0.015699044804238282,0.04715256350368319
22,54,74,72,173,0.0,0.0467521999912377
22,55,73,76,173,-0.015699044804238282,0.04715256350368319
22,56,66,79,170,-0.032252644421814865,0.048418578457614166
22,57,60,78,166,-0.05077710678338576,0.05077710678338576
22,58,58,81,163,-0.07313727383716523,0.05474926718086332
22,59,53,81,159,-0.10335206051617353,0.061575680566778264
23,48,86,61,166,0.13826517935484947,0.04511221032887475
23,49,88,63,171,0.09632405027258556,0.03826297667586875
23,50,85,64,172,0.06920142621660752,0.03451121964800863
23,51,85,68,174,0.048418578457614166,0.032252644421814865
23,52,81,69,171,0.03088667636830605,0.03088667636830605
23,53,81,72,170,0.015067403328270003,0.03014605954138166
23,54,76,74,167,0.0,0.029910794252010212
23,55,73,76,166,-0.015067403328270003,0.03014605954138166
23,56,68,79,164,-0.03088667636830605,0.03088667636830605
23,57,64,81,160,-0.048418578457614166,0.032252644421814865
23,58,59,82,155,-0.06920142621660752,0.03451121964800863
23,59,55,82,151,-0.09632405027258556,0.03826297667586875
23,60,49,83,148,-0.13826517935484947,0.04511221032887475
24,48,91,65,152,0.1308992675592447,0.0214106195359553
24,49,90,65,154,0.0927510698353074,0.01842431943322176
24,50,89,69,154,0.06712694158311132,0.016733781794646463
24,51,86,71,152,0.04715256350368319,0.015699044804238282
24,52,85,73,155,0.03014605954138166,0.015067403328270003
24,53,84,76,154,0.014723162687942437,0.014723162687942437
24,54,80,78,152,0.0,0.014613556019536122
24,55,77,79,151,-0.014723162687942437,0.014723162687942437
24,56,71,83,149,-0.03014605954138166,0.015067403328270003
24,57,67,84,145,-0.04715256350368319,0.015699044804238282
24,58,63,85,140,-0.06712694158311132,0.016733781794646463
24,59,56,84,134,-0.0927510698353074,0.01842431943322176
24,60,50,87,129,-0.1308992675592447,0.0214106195359553
25,48,92,67,139,0.1287068006749893,0.0
25,49,91,67,139,0.09164721253127672,0.0
25,50,88,71,140,0.06647615158762404,0.0
25,51,88,72,140,0.0467521999912377,0.0
25,52,86,76,139,0.029910794252010212,0.0
25,53,85,78,138,0.014613556019536122,0.0
25,55,78,83,134,-0.014613556019536122,0.0
25,56,72,85,131,-0.029910794252010212,0.0
25,57,68,86,128,-0.0467521999912377,0.0
25,58,63,88,124,-0.06647615158762404,0.0
25,59,59,89,119,-0.09164721253127672,0.0
25,60,52,89,113,-0.1287068006749893,0.0
26,48,92,67,116,0.1308992675592447,-0.0214106195359553
26,49,93,69,120,0.0927510698353074,-0.01842431943322176
26,50,91,73,120,0.06712694158311132,-0.016733781794646463
26,51,92,76,124,0.04715256350368319,-0.015699044804238282
26,52,88,78,121,0.03014605954138166,-0.015067403328270003
26,53,87,81,120,0.014723162687942437,-0.014723162687942437
26,54,84,84,118,0.0,-0.014613556019536122
26,55,81,85,116,-0.014723162687942437,-0.014723162687942437
26,56,73,86,111,-0.03014605954138166,-0.015067403328270003
26,57,71,87,110,-0.04715256350368319,-0.015699044804238282
26,58,62,87,103,-0.06712694158311132,-0.016733781794646463
26,59,59,88,101,-0.0927510698353074,-0.01842431943322176
26,60,54,89,94,-0.1308992675592447,-0.0214106195359553
27,48,92,67,98,0.13826517935484947,-0.04511221032887475
27,49,93,70,102,0.09632405027258556,-0.03826297667586875
27,50,91,75,99,0.06920142621660752,-0.03451121964800863
27,51,93,78,100,0.048418578457614166,-0.032252644421814865
27,52,90,80,98,0.03088667636830605,-0.03088667636830605
27,53,90,84,98,0.015067403328270003,-0.03014605954138166
27,54,85,86,94,0.0,-0.029910794252010212
27,55,82,87,91,-0.015067403328270003,-0.03014605954138166
27,56,77,88,87,-0.03088667636830605,-0.03088667636830605
27,57,72,88,85,-0.048418578457614166,-0.032252644421814865
27,58,64,88,80,-0.06920142621660752,-0.03451121964800863
27,59,60,89,77,-0.09632405027258556,-0.03826297667586875
27,60,54,88,70,-0.13826517935484947,-0.04511221032887475
28,49,92,69,82,0.10335206051617353,-0.061575680566778264
28,50,91,75,79,0.07313727383716523,-0.05474926718086332
28,51,92,77,76,0.05077710678338576,-0.05077710678338576
28,52,88,78,75,0.032252644421814865,-0.048418578457614166
28,53,86,81,74,0.015699044804238282,-0.04715256350368319
28,54,84,86,71,0.0,-0.0467521999912377
28,55,82,87,69,-0.015699044804238282,-0.04715256350368319
28,56,75,87,64,-0.032252644421814865,-0.048418578457614166
28,57,70,85,62,-0.05077710678338576,-0.05077710678338576
28,58,60,84,55,-0.07313727383716523,-0.05474926718086332
28,59,56,85,53,-0.10335206051617353,-0.061575680566778264
29,50,91,72,42,0.08000000000000003,-0.08000000000000003
29,51,92,75,42,0.05474926718086332,-0.07313727383716523
29,52,87,78,35,0.03451121964800863,-0.06920142621660752
29,53,86,80,31,0.016733781794646463,-0.06712694158311132
29,54,81,83,27,0.0,-0.06647615158762404
29,55,79,85,26,-0.016733781794646463,-0.06712694158311132
29,56,78,88,25,-0.03451121964800863,-0.06920142621660752
29,57,73,87,22,-0.05474926718086332,-0.07313727383716523
29,58,62,86,17,-0.08000000000000003,-0.08000000000000003
30,51,87,73,21,0.061575680566778264,-0.10335206051617353
30,52,85,77,16,0.03826297667586875,-0.09632405027258556
30,53,84,78,13,0.01842431943322176,-0.0927510698353074
30,54,78,80,9,0.0,-0.09164721253127672
30,55,77,83,10,-0.01842431943322176,-0.0927510698353074
30,56,74,84,8,-0.03826297667586875,-0.09632405027258556
30,57,70,86,8,-0.061575680566778264,-0.10335206051617353
31,52,87,80,9,0.04511221032887475,-0.13826517935484947
31,53,86,80,7,0.0214106195359553,-0.1308992675592447
31,54,82,83,3,0.0,-0.1287068006749893
31,55,81,86,4,-0.0214106195359553,-0.1308992675592447
31,56,77,87,4,-0.04511221032887475,-0.13826517935484947
43,34,58,50,157,0.04511221032887475,0.13826517935484947
43,35,54,51,160,0.0214106195359553,0.1308992675592447
43,36,53,55,160,0.0,0.1287068006749893
43,37,52,59,160,-0.0214106195359553,0.1308992675592447
43,38,52,66,162,-0.04511221032887475,0.13826517935484947
44,33,66,52,151,0.061575680566778264,0.10335206051617353
44,34,62,53,155,0.03826297667586875,0.09632405027258556
44,35,58,55,155,0.01842431943322176,0.0927510698353074
44,36,52,56,155,0.0,0.09164721253127672
44,37,53,62,160,-0.01842431943322176,0.0927510698353074
44,38,53,71,160,-0.03826297667586875,0.09632405027258556
44,39,49,71,155,-0.061575680566778264,0.10335206051617353
45,32,137,113,173,0.08000000000000003,0.08000000000000003
45,33,74,60,148,0.05474926718086332,0.07313727383716523
45,34,69,60,151,0.03451121964800863,0.06920142621660752
45,35,63,62,150,0.016733781794646463,0.06712694158311132
45,36,60,63,155,0.0,0.06647615158762404
45,37,56,65,159,-0.016733781794646463,0.06712694158311132
45,38,53,72,154,-0.03451121964800863,0.06920142621660752
45,39,50,74,152,-0.05474926718086332,0.07313727383716523
45,40,48,77,151,-0.08000000000000003,0.08000000000000003
46,31,101,72,119,0.10335206051617353,0.061575680566778264
46,32,101,79,135,0.07313727383716523,0.05474926718086332
46,33,85,71,144,0.05077710678338576,0.05077710678338576
46,34,78,69,146,0.032252644421814865,0.048418578457614166
46,35,72,72,147,0.015699044804238282,0.04715256350368319
46,36,67,70,148,0.0,0.0467521999912377
46,37,62,71,151,-0.015699044804238282,0.04715256350368319
46,38,55,74,146,-0.032252644421814865,0.048418578457614166
46,39,53,78,145,-0.05077710678338576,0.05077710678338576
46,40,48,79,144,-0.07313727383716523,0.05474926718086332
46,41,46,82,142,-0.10335206051617353,0.061575680566778264
47,30,117,80,123,0.13826517935484947,0.04511221032887475
47,31,110,81,129,0.09632405027258556,0.03826297667586875
47,32,101,78,130,0.06920142621660752,0.03451121964800863
47,33,90,76,132,0.048418578457614166,0.032252644421814865
47,34,82,76,139,0.03088667636830605,0.03088667636830605
47,35,77,76,141,0.015067403328270003,0.03014605954138166
47,36,72,77,142,0.0,0.029910794252010212
47,37,65,74,142,-0.015067403328270003,0.03014605954138166
47,38,58,77,140,-0.03088667636830605,0.03088667636830605
47,39,54,78,139,-0.048418578457614166,0.032252644421814865
47,40,49,82,140,-0.06920142621660752,0.03451121964800863
47,41,45,82,135,-0.09632405027258556,0.03826297667586875
47,42,45,85,133,-0.13826517935484947,0.04511221032887475
48,30,126,86,110,0.1308992675592447,0.0214106195359553
48,31,117,86,112,0.0927510698353074,0.01842431943322176
48,32,107,84,115,0.06712694158311132,0.016733781794646463
48,33,101,83,124,0.04715256350368319,0.015699044804238282
48,34,93,82,128,0.03014605954138166,0.015067403328270003
48,35,85,82,127,0.014723162687942437,0.014723162687942437
48,36,79,83,129,0.0,0.014613556019536122
48,37,71,81,129,-0.014723162687942437,0.014723162687942437
48,38,63,82,128,-0.03014605954138166,0.015067403328270003
48,39,58,83,127,-0.04715256350368319,0.015699044804238282
48,40,52,85,127,-0.06712694158311132,0.016733781794646463
48,41,48,85,124,-0.0927510698353074,0.01842431943322176
48,42,46,87,120,-0.1308992675592447,0.0214106195359553
49,30,133,90,94,0.1287068006749893,0.0
49,31,124,91,95,0.09164721253127672,0.0
49,32,116,89,103,0.06647615158762404,0.0
49,33,108,86,113,0.0467521999912377,0.0
49,34,98,85,114,0.029910794252010212,0.0
49,35,90,84,114,0.014613556019536122,0.0
49,37,74,84,118,-0.014613556019536122,0.0
49,38,67,85,119,-0.029910794252010212,0.0
49,39,61,85,116,-0.0467521999912377,0.0
49,40,51,84,116,-0.06647615158762404,0.0
49,41,48,85,114,-0.09164721253127672,0.0
49,42,47,88,111,-0.1287068006749893,0.0
50,30,141,93,75,0.1308992675592447,-0.0214106195359553
50,31,135,93,76,0.0927510698353074,-0.01842431943322176
50,32,125,92,79,0.06712694158311132,-0.016733781794646463
50,33,116,91,86,0.04715256350368319,-0.015699044804238282
50,34,108,90,91,0.03014605954138166,-0.015067403328270003
50,35,100,90,91,0.014723162687942437,-0.014723162687942437
50,36,92,91,96,0.0,-0.014613556019536122
50,37,85,90,94,-0.014723162687942437,-0.014723162687942437
50,38,78,89,97,-0.03014605954138166,-0.015067403328270003
50,39,71,90,94,-0.04715256350368319,-0.015699044804238282
50,40,60,88,97,-0.06712694158311132,-0.016733781794646463
50,41,53,87,94,-0.0927510698353074,-0.01842431943322176
50,42,53,90,91,-0.1308992675592447,-0.0214106195359553
51,30,145,94,57,0.13826517935484947,-0.04511221032887475
51,31,142,93,59,0.09632405027258556,-0.03826297667586875
51,32,131,93,64,0.06920142621660752,-0.03451121964800863
51,33,120,92,71,0.048418578457614166,-0.032252644421814865
51,34,113,92,76,0.03088667636830605,-0.03088667636830605
51,35,104,91,78,0.015067403328270003,-0.03014605954138166
51,36,94,91,83,0.0,-0.029910794252010212
51,37,88,92,82,-0.015067403328270003,-0.03014605954138166
51,38,80,90,84,-0.03088667636830605,-0.03088667636830605
51,39,73,91,82,-0.048418578457614166,-0.032252644421814865
51,40,61,89,87,-0.06920142621660752,-0.03451121964800863
51,41,52,86,85,-0.09632405027258556,-0.03826297667586875
51,42,51,89,82,-0.13826517935484947,-0.04511221032887475
52,31,147,95,33,0.10335206051617353,-0.061575680566778264
52,32,137,94,38,0.07313727383716523,-0.05474926718086332
52,33,129,93,43,0.05077710678338576,-0.05077710678338576
52,34,121,93,48,0.032252644421814865,-0.048418578457614166
52,35,115,93,51,0.015699044804238282,-0.04715256350368319
52,36,106,94,56,0.0,-0.0467521999912377
52,37,101,95,61,-0.015699044804238282,-0.04715256350368319
52,38,90,94,62,-0.032252644421814865,-0.048418578457614166
52,39,80,92,58,-0.05077710678338576,-0.05077710678338576
52,40,68,91,62,-0.07313727383716523,-0.05474926718086332
52,41,60,89,59,-0.10335206051617353,-0.061575680566778264
53,32,141,92,18,0.08000000000000003,-0.08000000000000003
53,33,136,92,24,0.05474926718086332,-0.07313727383716523
53,34,125,91,26,0.03451121964800863,-0.06920142621660752
53,35,118,91,26,0.016733781794646463,-0.06712694158311132
53,36,107,90,32,0.0,-0.06647615158762404
53,37,100,90,39,-0.016733781794646463,-0.06712694158311132
53,38,90,90,41,-0.03451121964800863,-0.06920142621660752
53,39,81,88,39,-0.05474926718086332,-0.07313727383716523
53,40,65,86,42,-0.08000000000000003,-0.08000000000000003
54,33,145,96,4,0.061575680566778264,-0.10335206051617353
54,34,134,94,4,0.03826297667586875,-0.09632405027258556
54,35,128,94,4,0.01842431943322176,-0.0927510698353074
54,36,119,93,5,0.0,-0.09164721253127672
54,37,114,92,6,-0.01842431943322176,-0.0927510698353074
